num_date,Probability,SE,CI_low,CI_high
0,0.15518671900975778,0.007691480856658911,0.13638997530429675,0.17604588849925396
1.0027472527472527,0.15536934457950105,0.007697532327091127,0.13655714649068598,0.1762441349808913
2.0054945054945055,0.15555030129662692,0.007703558676296544,0.13672272011968606,0.17644065577292356
3.008241758241758,0.15572959230952624,0.007709558998868922,0.13688670139674863,0.17663545139765735
4.010989010989011,0.15590722084648337,0.007715532406609513,0.1370490955678457,0.17682852250701467
5.013736263736264,0.15608319021503805,0.007721478028563661,0.137209907918708,0.1770198698819495
6.016483516483516,0.15625750380134715,0.007727395011049965,0.137369143774081,0.17720949443184408
7.019230769230769,0.15643016506954563,0.0077332820414043575,0.13752680959972782,0.17739739583721856
8.021978021978022,0.15660117756110753,0.007739139036605908,0.1376829090921701,0.17758357735919292
9.024725274725274,0.156770544894207,0.00774496488357127,0.13783744840969658,0.17776803940178368
10.027472527472527,0.15693827076307862,0.007750758794947601,0.13799043303278827,0.1779507833733954
11.030219780219781,0.1571043589373783,0.007756520001400808,0.1381418684758477,0.17813181080956897
12.032967032967033,0.15726881326154393,0.007762247751579307,0.13829176028661175,0.1783111233721986
13.035714285714285,0.15743163765415596,0.007767941312071539,0.1384401140455803,0.1784887228487321
14.038461538461538,0.15759283610729868,0.007773599967357513,0.13858693536546,0.17866461115135598
15.041208791208792,0.1577524126859213,0.007779223019754455,0.13873222989062303,0.178838790316165
16.043956043956044,0.15791037152719933,0.0077848097893568075,0.13887600329658015,0.17901126250231758
17.046703296703296,0.15806671683989673,0.0077903596139706965,0.13901826128946793,0.1791820299911766
18.049450549450547,0.15822145290372822,0.007795871849043084,0.13915900960554997,0.17935109518543704
19.052197802197803,0.15837458406872212,0.007801345867585723,0.1392982540107314,0.17951846060824062
20.054945054945055,0.15852611475458375,0.007806781060094115,0.13943600030008643,0.17968412890227747
21.057692307692307,0.1586760494500596,0.00781217683446161,0.139572254297399,0.17984810282887623
22.060439560439562,0.15882439271230214,0.007817532615888828,0.13970702185471548,0.18001038526708235
23.063186813186814,0.15897114916623528,0.007822847846788538,0.13984030885190976,0.18017097921272535
24.065934065934066,0.15911632350392077,0.00782812198668614,0.13997212119626015,0.18032988777747536
25.068681318681318,0.1592599204839255,0.00783335451211595,0.14010246482203773,0.18048711418788996
26.07142857142857,0.1594019449306896,0.007838544916513363,0.1402313456901057,0.18064266178445063
27.074175824175825,0.15954240173389572,0.007843692710103116,0.1403587697875302,0.1807965340205905
28.076923076923077,0.15968129584783916,0.007848797419783726,0.140484743127201,0.18094873446171328
29.07967032967033,0.15981863229079912,0.007853858589008283,0.140609271747463,0.18109926678420332
30.082417582417584,0.15995441614441144,0.007858875777661766,0.14073236171175774,0.18124813477442842
31.085164835164836,0.160088652553042,0.007863848561934884,0.14085401910827436,0.18139534232773455
32.08791208791209,0.16022134672316196,0.007868776534194804,0.14097425004961028,0.1815408934474337
33.09065934065934,0.1603525039227237,0.007873659302852623,0.141093060672441,0.1816847922437851
34.09340659340659,0.16048212948053875,0.007878496492227964,0.14121045713719876,0.18182704293296986
35.09615384615385,0.1606102287856567,0.007883287742410634,0.14132644562776028,0.18196764983605979
36.098901098901095,0.1607368072867457,0.007888032709119594,0.1414410323511421,0.1821066173779807
37.10164835164835,0.16086187049147446,0.00789273106355924,0.14155422353720523,0.18224395008647049
38.104395604395606,0.16098542396589602,0.007897382492273284,0.14166602543836662,0.18237965259103242
39.107142857142854,0.16110747333383263,0.00790198669699614,0.1417764443293191,0.18251372962188367
40.10989010989011,0.1612280242762628,0.007906543394502094,0.14188548650675856,0.18264618600890023
41.112637362637365,0.1613470825307098,0.00791105231645234,0.14199315828911813,0.1827770266805576
42.11538461538461,0.1614646538906318,0.007915513209239864,0.14209946601630977,0.18290625666286822
43.11813186813187,0.16158074420481414,0.007919925833832475,0.14220441604947248,0.18303388107831578
44.120879120879124,0.1616953593767629,0.007924289965613947,0.14230801477072696,0.18315990514478675
45.12362637362637,0.16180850536410094,0.007928605394223413,0.14241026858293693,0.183284334174499
46.12637362637363,0.16192018817796539,0.007932871923393143,0.14251118390947648,0.18340717357292916
47.129120879120876,0.16203041388240724,0.007937089370784743,0.1426107671940033,0.18352842883773718
48.13186813186813,0.16213918859379295,0.007941257567823915,0.1427090249002379,0.18364810555768962
49.13461538461539,0.162246518480208,0.007945376359533858,0.14280596351174835,0.1837662094115819
50.137362637362635,0.1623524097608628,0.007949445604367415,0.14290158953174034,0.18388274616715908
51.14010989010989,0.16245686870550005,0.007953465174037992,0.14299590948285262,0.18399772168003622
52.14285714285714,0.162559901633805,0.007957434953349449,0.14308892990695737,0.18411114189261812
53.145604395604394,0.1626615149148174,0.007961354840024915,0.1431806573649656,0.18422301283301895
54.14835164835165,0.16276171496634576,0.007965224744534727,0.1432710984366371,0.18433334061398163
55.1510989010989,0.16286050825438397,0.007969044589923494,0.14336025972039493,0.184442131431798
56.15384615384615,0.16295790129253013,0.007972814311636406,0.14344814783314472,0.1845493915652288
57.15659340659341,0.16305390064140754,0.007976533857344835,0.14353476941009755,0.18465512737442535
58.15934065934066,0.16314851290808835,0.00798020318677136,0.14362013110459745,0.18475934529985144
59.16208791208791,0.16324174474551922,0.007983822271514182,0.1437042395879526,0.1848620518612068
60.16483516483517,0.1633336028519499,0.00798739109487115,0.14378710154927024,0.18496325365635177
61.167582417582416,0.16342409397036348,0.007990909651663299,0.1438687236952957,0.18506295736023426
62.17032967032967,0.16351322488791006,0.00799437794805813,0.14394911275025435,0.18516116972381794
